time,a,b,C,t,a_after,b_after
879,108.1,27,,879,108.1,27
880,108,27,,880,108,27
881,108,27,,881,108,27
882,108.7,27,,882,108.7,27
883,107.9,27,,883,107.9,27
884,107.7,27,,884,107.7,27
885,108,27,,885,108,27
886,107.7,27,,886,107.7,27
887,108,27,,887,108,27
888,108,27,,888,108,27
889,108.3,27,,889,108.3,27
890,108,27,,890,108,27
891,108.6,27,,891,108.6,27
892,108.1,27,,892,108.1,27
893,108,27,,893,108,27
894,107.3,27,,894,107.3,27
895,108,27,,895,108,27
896,107.8,27,,896,107.8,27
897,107.9,27,,897,107.9,27
898,108,27,,898,108,27
899,108,27,,899,108,27
900,108,27,,900,108,27
901,107.8,27.31,,901,107.8,27.31
902,108,27,,902,108,27
903,108,27,,903,108,27
904,107.8,27,,904,107.8,27
905,108,27,,905,108,27
906,108,27,,906,108,27
907,108,27,,907,108,27
908,108,27,,908,108,27
909,108,27,,909,108,27
910,108.4,27,,910,108.4,27
911,107.5,27,,911,107.5,27
912,109.6,27,,912,109.6,27
913,107.8,27,,913,107.8,27
914,108,27,,914,108,27
915,108,27,,915,108,27
916,107.2,27,,916,107.2,27
917,107.1,27,,917,107.1,27
918,107.5,27,,918,107.5,27
919,106.7,27,,919,106.7,27
920,106.9,27,,920,106.9,27
921,106.4,27,,921,106.4,27
922,106,27,,922,106,27
923,106,27,,923,106,27
924,106,27,,924,106,27
925,107.1,27,,925,107.1,27
926,106.8,27,,926,106.8,27
927,106.7,27,,927,106.7,27
928,107.2,27.33,,928,107.2,27.33
929,106.5,27.31,,929,106.5,27.31
930,106,27,,930,106,27
931,106.5,27,,931,106.5,27
932,106,27,,932,106,27
933,106,27,,933,106,27
934,106.2,27,,934,106.2,27
935,106.1,27,,935,106.1,27
936,107,27,,936,107,27
937,107.3,27,,937,107.3,27
938,106.2,27,,938,106.2,27
939,108.3,27,,939,108.3,27
940,108.7,27,,940,108.7,27
941,109,27,,941,109,27
942,109,27,,942,109,27
943,109,27,,943,109,27
944,107.2,27,,944,107.2,27
945,107.3,27.33,,945,107.3,27.33
946,107.6,27.31,,946,107.6,27.31
947,107.2,27,,947,107.2,27
948,107,27,,948,107,27
949,107,27,,949,107,27
950,107,27,,950,107,27
951,107,27,,951,107,27
952,107,27,,952,107,27
953,107.9,27,,953,107.9,27
954,107.6,27,,954,107.6,27
955,107.8,27,,955,107.8,27
956,108,27,,956,108,27
957,107.1,27,,957,107.1,27
958,107.2,27,,958,107.2,27
959,108.4,27,,959,108.4,27
960,108,27,,960,108,27
961,108.4,27.31,,961,108.4,27.31
962,107.6,27,,962,107.6,27
963,107.4,27,,963,107.4,27
964,107.7,27,,964,107.7,27
965,108,27,,965,108,27
966,108.3,27,,966,108.3,27
967,108.1,27,,967,108.1,27
968,108.3,27,,968,108.3,27
969,108,27,,969,108,27
970,108,27,,970,108,27
971,107.9,27,,971,107.9,27
972,107.8,27,,972,107.8,27
973,107.4,27,,973,107.4,27
974,107,27,,974,107,27
975,107.8,27,,975,107.8,27
976,108.2,27,,976,108.2,27
977,108.7,27,,977,108.7,27
978,107.9,27,,978,107.9,27
979,108,27,,979,108,27
980,108,27,,980,108,27
981,107.5,27,,981,107.5,27
982,108.5,27,,982,108.5,27
983,108.4,27,,983,108.4,27
984,107.2,27,,984,107.2,27
985,108,27,,985,108,27
986,109,27,,986,109,27
987,109.1,27,,987,109.1,27
988,109,27,,988,109,27
989,109,27,,989,109,27
990,107.5,27,,990,107.5,27
991,108,27,,991,108,27
992,108.8,27,,992,108.8,27
993,108.9,27,,993,108.9,27
994,108.7,27,,994,108.7,27
995,109,27,,995,109,27
996,108.7,27.33,,996,108.7,27.33
997,109,27,,997,109,27
998,109,27,,998,109,27
999,108.3,27.31,,999,108.3,27.31
1000,108.9,27,,1000,108.9,27
1001,109,27,,1001,109,27
1002,108,27,,1002,108,27
1003,107.7,27,,1003,107.7,27
1004,108.7,27,,1004,108.7,27
1005,109,27,,1005,109,27
1006,109.5,27,,1006,109.5,27
1007,110,27,,1007,110,27
1008,110,27,,1008,110,27
1009,108.1,27,,1009,108.1,27
1010,109.3,27,,1010,109.3,27
1011,108.2,27,,1011,108.2,27
1012,107.4,27,,1012,107.4,27
1013,107.8,27,,1013,107.8,27
1014,108.9,27,,1014,108.9,27
1015,107.5,27,,1015,107.5,27
1016,108,27,,1016,108,27
1017,108,27,,1017,108,27
1018,107.8,27,,1018,107.8,27
1019,108.4,27,,1019,108.4,27
1020,108,27,,1020,108,27
1021,108.1,27.31,,1021,108.1,27.31
1022,108,27,,1022,108,27
1023,107.8,27,,1023,107.8,27
1024,108.1,27,,1024,108.1,27
1025,108,27,,1025,108,27
1026,108,27,,1026,108,27
1027,108.3,27,,1027,108.3,27
1028,108,27.33,,1028,108,27.33
1029,107.2,27.31,,1029,107.2,27.31
1030,107.8,27,,1030,107.8,27
1031,108,27,,1031,108,27
1032,108,27,,1032,108,27
1033,107,27,,1033,107,27
1034,107,27,,1034,107,27
1035,107,27,,1035,107,27
1036,107,27,,1036,107,27
1037,108.1,27,,1037,108.1,27
1038,107,27,,1038,107,27
1039,108,27,,1039,108,27
1040,107.5,27,,1040,107.5,27
1041,108,27,,1041,108,27
1042,107.2,27,,1042,107.2,27
1043,107.5,27,,1043,107.5,27
1044,108,27,,1044,108,27
1045,108,27,,1045,108,27
1046,107.8,27,,1046,107.8,27
1047,108,27,,1047,108,27
1048,107.6,27.33,,1048,107.6,27.33
1049,107.1,27.31,,1049,107.1,27.31
1050,107,27,,1050,107,27
1051,107.5,27.33,,1051,107.5,27.33
1052,106.7,27,,1052,106.7,27
1053,107,27,,1053,107,27
1054,107,27,,1054,107,27
1055,107.7,27.31,,1055,107.7,27.31
1056,108,27,,1056,108,27
1057,107.1,27,,1057,107.1,27
1058,106.9,27,,1058,106.9,27
1059,108,27,,1059,108,27
1060,107.3,27,,1060,107.3,27
1061,106.3,27,,1061,106.3,27
1062,107,27,,1062,107,27
1063,107,27,,1063,107,27
1064,107.8,27,,1064,107.8,27
1065,107.7,27,,1065,107.7,27
1066,107.8,27,,1066,107.8,27
1067,107.3,27,,1067,107.3,27
1068,108.2,27,,1068,108.2,27
1069,107.2,27,,1069,107.2,27
1070,106.6,27,,1070,106.6,27
1071,107,27,,1071,107,27
1072,107,27,,1072,107,27
1073,107,27,,1073,107,27
1074,107.2,27,,1074,107.2,27
1075,107.5,27,,1075,107.5,27
1076,108,27,,1076,108,27
1077,108,27,,1077,108,27
1078,106.6,27,,1078,106.6,27
1079,107.1,27,,1079,107.1,27
1080,107.3,27,,1080,107.3,27
1081,107.3,27.31,,1081,107.3,27.31
1082,107,27,,1082,107,27
1083,107.4,27,,1083,107.4,27
1084,107,27,,1084,107,27
1085,108.1,27,,1085,108.1,27
1086,107.6,27,,1086,107.6,27
1087,107.9,27,,1087,107.9,27
1088,107.6,27,,1088,107.6,27
1089,107.1,27,,1089,107.1,27
1090,107,27,,1090,107,27
1091,107,27,,1091,107,27
1092,107,27,,1092,107,27
1093,107.8,27,,1093,107.8,27
1094,107.3,27,,1094,107.3,27
1095,107.1,27,,1095,107.1,27
1096,107,27,,1096,107,27
1097,107.6,27,,1097,107.6,27
1098,106.9,27,,1098,106.9,27
1099,107.8,27,,1099,107.8,27
1100,108,27,,1100,108,27
1101,108,27,,1101,108,27
1102,107.7,27.33,,1102,107.7,27.33
1103,107,27.31,,1103,107,27.31
1104,107.7,27,,1104,107.7,27
1105,108.8,27,,1105,108.8,27
1106,107.5,27,,1106,107.5,27
1107,107.6,27,,1107,107.6,27
1108,108,27,,1108,108,27
1109,108,27,,1109,108,27
1110,108,27,,1110,108,27
1111,107.3,27,,1111,107.3,27
1112,107.4,27,,1112,107.4,27
1113,107.8,27,,1113,107.8,27
1114,108.9,27,,1114,108.9,27
1115,107.6,27,,1115,107.6,27
1116,107.8,27,,1116,107.8,27
1117,108.5,27,,1117,108.5,27
1118,108,27,,1118,108,27
1119,108,27,,1119,108,27
1120,108.1,27,,1120,108.1,27
1121,107.1,27,,1121,107.1,27
1122,107.8,27,,1122,107.8,27
1123,107.2,27,,1123,107.2,27
1124,107.6,27,,1124,107.6,27
1125,107,27,,1125,107,27
1126,107,27,,1126,107,27
1127,107.3,27,,1127,107.3,27
1128,107,27,,1128,107,27
1129,107,27,,1129,107,27
1130,107.7,27,,1130,107.7,27
1131,107.3,27,,1131,107.3,27
1132,108.1,27,,1132,108.1,27
1133,108.8,27,,1133,108.8,27
1134,108,27,,1134,108,27
1135,107.4,27,,1135,107.4,27
1136,107.8,27,,1136,107.8,27
1137,108,27,,1137,108,27
1138,108,27,,1138,108,27
1139,108.2,27,,1139,108.2,27
1140,107.8,27,,1140,107.8,27
1141,107.5,27.31,,1141,107.5,27.31
1142,108.4,27,,1142,108.4,27
1143,108,27,,1143,108,27
1144,106.9,27,,1144,106.9,27
1145,108.1,27,,1145,108.1,27
1146,107.2,27,,1146,107.2,27
1147,107,27,,1147,107,27
1148,107,27,,1148,107,27
1149,107.9,27,,1149,107.9,27
1150,107.7,27,,1150,107.7,27
1151,107.8,27,,1151,107.8,27
1152,108.6,27,,1152,108.6,27
1153,107.6,27,,1153,107.6,27
1154,107.4,27,,1154,107.4,27
1155,108.1,27,,1155,108.1,27
1156,108,27,,1156,108,27
1157,108,27,,1157,108,27
1158,107.4,27,,1158,107.4,27
1159,108,27,,1159,108,27
1160,108,27,,1160,108,27
1161,108.4,27,,1161,108.4,27
1162,107.3,27,,1162,107.3,27
1163,107.5,27,,1163,107.5,27
1164,108,27,,1164,108,27
1165,108,27,,1165,108,27
1166,108,27,,1166,108,27
1167,106.9,27,,1167,106.9,27
1168,107.1,27,,1168,107.1,27
1169,107,27,,1169,107,27
1170,107.2,27,,1170,107.2,27
1171,107.3,27,,1171,107.3,27
1172,107.1,27,,1172,107.1,27
1173,107.8,27,,1173,107.8,27
1174,108,27,,1174,108,27
1175,108,27,,1175,108,27
1176,107.2,27,,1176,107.2,27
1177,107.7,27,,1177,107.7,27
1178,108,27,,1178,108,27
1179,107.1,27,,1179,107.1,27
1180,107,27,,1180,107,27
1181,107.7,27,,1181,107.7,27
1182,106.8,27,,1182,106.8,27
1183,107,27,,1183,107,27
1184,107,27,,1184,107,27
1185,107,27,,1185,107,27
1186,107.6,27,,1186,107.6,27
1187,106.7,27,,1187,106.7,27
1188,107,27,,1188,107,27
1189,106.8,27,,1189,106.8,27
1190,106.7,27,,1190,106.7,27
1191,106.5,27,,1191,106.5,27
1192,107.4,27,,1192,107.4,27
1193,107,27,,1193,107,27
1194,107,27,,1194,107,27
1195,107,27,,1195,107,27
1196,107.7,27,,1196,107.7,27
1197,107.8,27,,1197,107.8,27
1198,107.9,27,,1198,107.9,27
1199,108.7,27,,1199,108.7,27
1200,107.8,27,,1200,107.8,27
1201,106.9,27.31,,1201,106.9,27.31
1202,107,27,,1202,107,27
1203,107,27,,1203,107,27
1204,107,27,,1204,107,27
1205,107.4,27,,1205,107.4,27
1206,107,27,,1206,107,27
1207,107,27,,1207,107,27
1208,107,27,,1208,107,27
1209,107,27,,1209,107,27
1210,108.8,27,,1210,108.8,27
1211,108.4,27,,1211,108.4,27
1212,108,27,,1212,108,27
1213,107.4,27,,1213,107.4,27
1214,108,27,,1214,108,27
1215,108,27,,1215,108,27
1216,108,27,,1216,108,27
1217,108,27,,1217,108,27
1218,108,27,,1218,108,27
1219,107.5,27,,1219,107.5,27
1220,106.9,27,,1220,106.9,27
1221,107.7,27,,1221,107.7,27
1222,107.8,27,,1222,107.8,27
1223,107.4,27,,1223,107.4,27
1224,107.8,27,,1224,107.8,27
1225,107.2,27,,1225,107.2,27
1226,107,27,,1226,107,27
1227,107,27,,1227,107,27
1228,107,27,,1228,107,27
1229,108.7,27,,1229,108.7,27
1230,108.2,27,,1230,108.2,27
1231,108,27,,1231,108,27
1232,108,27,,1232,108,27
1233,107.7,27,,1233,107.7,27
1234,108,27,,1234,108,27
1235,106.9,27,,1235,106.9,27
1236,107,27,,1236,107,27
1237,107,27,,1237,107,27
1238,107,27,,1238,107,27
1239,107.6,27,,1239,107.6,27
1240,107.3,27,,1240,107.3,27
1241,108,27,,1241,108,27
1242,107.7,27,,1242,107.7,27
1243,107.9,27,,1243,107.9,27
1244,108,27,,1244,108,27
1245,108,27,,1245,108,27
1246,108,27,,1246,108,27
1247,107.4,27,,1247,107.4,27
1248,107.8,27,,1248,107.8,27
1249,107.5,27,,1249,107.5,27
1250,107.3,27,,1250,107.3,27
1251,106.5,27,,1251,106.5,27
1252,106.9,27,,1252,106.9,27
1253,107.2,27,,1253,107.2,27
1254,107,27,,1254,107,27
1255,107,27,,1255,107,27
1256,107.4,27,,1256,107.4,27
1257,106.8,27,,1257,106.8,27
1258,108,27,,1258,108,27
1259,108.8,27,,1259,108.8,27
1260,107.6,27,,1260,107.6,27
1261,107.6,27.31,,1261,107.6,27.31
1262,107.9,27,,1262,107.9,27
1263,108,27,,1263,108,27
1264,108,27,,1264,108,27
1265,108,27,,1265,108,27
1266,108.1,27,,1266,108.1,27
1267,107.3,27,,1267,107.3,27
1268,108.3,27,,1268,108.3,27
1269,107.6,27,,1269,107.6,27
1270,108.1,27,,1270,108.1,27
1271,108.4,27,,1271,108.4,27
1272,108.1,27,,1272,108.1,27
1273,108,27,,1273,108,27
1274,108,27,,1274,108,27
1275,108.4,27,,1275,108.4,27
1276,108.3,27,,1276,108.3,27
1277,108.4,27,,1277,108.4,27
1278,108,27,,1278,108,27
1279,108.2,27,,1279,108.2,27
1280,107.6,27,,1280,107.6,27
1281,108,27,,1281,108,27
1282,108,27,,1282,108,27
1283,108,27,,1283,108,27
1284,108,27,,1284,108,27
1285,106.6,27,,1285,106.6,27
1286,106.7,27,,1286,106.7,27
1287,107.3,27,,1287,107.3,27
1288,107.7,27,,1288,107.7,27
1289,107.3,27,,1289,107.3,27
1290,107.8,27,,1290,107.8,27
1291,108,27,,1291,108,27
1292,108,27,,1292,108,27
1293,108,27,,1293,108,27
1294,108.4,27,,1294,108.4,27
1295,108.2,27,,1295,108.2,27
1296,108,27,,1296,108,27
1297,107.1,27,,1297,107.1,27
1298,107,27,,1298,107,27
1299,107.4,27,,1299,107.4,27
1300,107,27,,1300,107,27
1301,107,27,,1301,107,27
1302,107.5,27,,1302,107.5,27
1303,107.9,27,,1303,107.9,27
1304,107.3,27,,1304,107.3,27
1305,108.4,27,,1305,108.4,27
1306,106.8,27,,1306,106.8,27
1307,107.9,27,,1307,107.9,27
1308,108,27,,1308,108,27
1309,108,27,,1309,108,27
1310,108,27,,1310,108,27
1311,107.5,27,,1311,107.5,27
1312,107.8,27,,1312,107.8,27
1313,108,27,,1313,108,27
1314,108,27,,1314,108,27
1315,107.9,27,,1315,107.9,27
1316,107.8,27,,1316,107.8,27
1317,107.9,27,,1317,107.9,27
1318,108.5,27,,1318,108.5,27
1319,108,27,,1319,108,27
1320,108,27,,1320,108,27
1321,108.4,27.31,,1321,108.4,27.31
1322,107.9,27,,1322,107.9,27
1323,108.5,27,,1323,108.5,27
1324,108.3,27,,1324,108.3,27
1325,108.4,27,,1325,108.4,27
1326,107.9,27,,1326,107.9,27
1327,108,27,,1327,108,27
1328,108,27,,1328,108,27
1329,108,27,,1329,108,27
1330,107.8,27,,1330,107.8,27
1331,108.2,27,,1331,108.2,27
1332,107.6,27,,1332,107.6,27
1333,108,27,,1333,108,27
1334,108,27,,1334,108,27
1335,107.5,27.33,,1335,107.5,27.33
1336,107.8,27.31,,1336,107.8,27.31
1337,108,27,,1337,108,27
1338,108,27,,1338,108,27
1339,108,27,,1339,108,27
1340,107.2,27,,1340,107.2,27
1341,107.7,27,,1341,107.7,27
1342,107.2,27,,1342,107.2,27
1343,107.4,27,,1343,107.4,27
1344,107.7,27,,1344,107.7,27
1345,108,27,,1345,108,27
1346,107.5,27,,1346,107.5,27
1347,108,27,,1347,108,27
1348,108,27,,1348,108,27
1349,107.4,27,,1349,107.4,27
1350,107.9,27,,1350,107.9,27
1351,108,27,,1351,108,27
1352,107.5,27,,1352,107.5,27
1353,107.9,27,,1353,107.9,27
1354,107.5,27,,1354,107.5,27
1355,107.7,27,,1355,107.7,27
1356,108,27,,1356,108,27
1357,108,27,,1357,108,27
1358,107.8,27,,1358,107.8,27
1359,107.6,27,,1359,107.6,27
1360,107,27,,1360,107,27
1361,107.5,27,,1361,107.5,27
1362,107.2,27,,1362,107.2,27
1363,107.4,27,,1363,107.4,27
1364,107,27,,1364,107,27
1365,106.8,27,,1365,106.8,27
1366,107,27,,1366,107,27
1367,107.5,27,,1367,107.5,27
1368,107.2,27,,1368,107.2,27
1369,107.6,27,,1369,107.6,27
1370,107.5,27,,1370,107.5,27
1371,107.6,27,,1371,107.6,27
1372,107.2,27,,1372,107.2,27
1373,107,27,,1373,107,27
1374,107,27,,1374,107,27
1375,107,27,,1375,107,27
1376,107,27,,1376,107,27
1377,108,27,,1377,108,27
1378,107.8,27,,1378,107.8,27
1379,107.7,27,,1379,107.7,27
1380,108.2,27,,1380,108.2,27
1381,107.9,27.31,,1381,107.9,27.31
1382,107.8,27,,1382,107.8,27
1383,108,27,,1383,108,27
1384,108,27,,1384,108,27
1385,108,27,,1385,108,27
1386,107.7,27,,1386,107.7,27
1387,106.6,27,,1387,106.6,27
1388,107.4,27,,1388,107.4,27
1389,107.5,27,,1389,107.5,27
1390,108,27,,1390,108,27
1391,107.8,27,,1391,107.8,27
1392,107.6,27,,1392,107.6,27
1393,108,27,,1393,108,27
1394,108,27,,1394,108,27
1395,107.5,27,,1395,107.5,27
1396,107.6,27,,1396,107.6,27
1397,107.8,27,,1397,107.8,27
1398,107.5,27,,1398,107.5,27
1399,108.7,27,,1399,108.7,27
1400,109,27,,1400,109,27
1401,107.7,27,,1401,107.7,27
1402,107.2,27,,1402,107.2,27
1403,107,27,,1403,107,27
1404,107,27,,1404,107,27
1405,108.2,27,,1405,108.2,27
1406,107.9,27,,1406,107.9,27
1407,108,27,,1407,108,27
1408,107.6,27,,1408,107.6,27
1409,107.8,27,,1409,107.8,27
1410,107.7,27,,1410,107.7,27
1411,108,27,,1411,108,27
1412,108,27,,1412,108,27
1413,108,27,,1413,108,27
1414,108.8,27,,1414,108.8,27
1415,107.7,27,,1415,107.7,27
1416,108,27,,1416,108,27
1417,108.1,27,,1417,108.1,27
1418,107.9,27,,1418,107.9,27
1419,107.7,27,,1419,107.7,27
1420,108.4,27,,1420,108.4,27
1421,107.8,27,,1421,107.8,27
1422,108,27,,1422,108,27
1423,108.4,27,,1423,108.4,27
1424,107.8,27,,1424,107.8,27
1425,108.5,27,,1425,108.5,27
1426,107.5,27,,1426,107.5,27
1427,107.6,27,,1427,107.6,27
1428,108.7,27,,1428,108.7,27
1429,108.1,27,,1429,108.1,27
1430,108,27,,1430,108,27
1431,108,27,,1431,108,27
1432,108,27,,1432,108,27
1433,108.9,27,,1433,108.9,27
1434,108.5,27,,1434,108.5,27
1435,107.6,27,,1435,107.6,27
1436,108,27,,1436,108,27
1437,108.4,27,,1437,108.4,27
1438,108,27,,1438,108,27
1439,107.8,27,,1439,107.8,27
1440,108,27,,1440,108,27
1441,107.8,27.31,,1441,107.8,27.31
1442,108.6,27,,1442,108.6,27
1443,107.7,27,,1443,107.7,27
1444,107,27,,1444,107,27
1445,107.4,27,,1445,107.4,27
1446,108.4,27,,1446,108.4,27
1447,107.6,27.33,,1447,107.6,27.33
1448,107.8,27.31,,1448,107.8,27.31
1449,108,27,,1449,108,27
1450,108,27,,1450,108,27
1451,108.3,27,,1451,108.3,27
1452,108,27,,1452,108,27
1453,107.9,27,,1453,107.9,27
1454,107.8,27,,1454,107.8,27
1455,107.7,27,,1455,107.7,27
1456,108.7,27,,1456,108.7,27
1457,108.1,27,,1457,108.1,27
1458,107.2,27,,1458,107.2,27
1459,107,27,,1459,107,27
1460,107,27,,1460,107,27
1461,107.1,27,,1461,107.1,27
1462,107.2,27,,1462,107.2,27
1463,108,27,,1463,108,27
1464,107.9,27,,1464,107.9,27
1465,107.7,27,,1465,107.7,27
1466,107.8,27,,1466,107.8,27
1467,108,27,,1467,108,27
1468,108,27,,1468,108,27
1469,108,27,,1469,108,27
1470,108,27.25,,1470,108,27.25
1471,106.8,27.21,,1471,106.8,27.21
1472,107.2,27,,1472,107.2,27
1473,108.1,27,,1473,108.1,27
1474,107.9,27,,1474,107.9,27
1475,107.7,27,,1475,107.7,27
1476,107.5,27,,1476,107.5,27
1477,108,27,,1477,108,27
1478,108,27,,1478,108,27
1479,108.1,27,,1479,108.1,27
1480,107.1,27,,1480,107.1,27
1481,107.7,27,,1481,107.7,27
1482,107.4,27,,1482,107.4,27
1483,108.3,27,,1483,108.3,27
1484,108,27,,1484,108,27
1485,107.4,27,,1485,107.4,27
1486,107,27,,1486,107,27
1487,107,27,,1487,107,27
1488,107,27,,1488,107,27
1489,107.8,27,,1489,107.8,27
1490,108.1,27,,1490,108.1,27
1491,107.9,27.23,,1491,107.9,27.23
1492,108,27,,1492,108,27
1493,109,27.21,,1493,109,27.21
1494,108.1,27,,1494,108.1,27
1495,107.8,27,,1495,107.8,27
1496,108,27,,1496,108,27
1497,108,27,,1497,108,27
1498,107.5,27,,1498,107.5,27
1499,108.5,27,,1499,108.5,27
1500,107.9,27,,1500,107.9,27
1501,108,27.21,,1501,108,27.21
1502,108.4,27.23,,1502,108.4,27.23
1503,108,27,,1503,108,27
1504,107.9,27.21,,1504,107.9,27.21
1505,108,27,,1505,108,27
1506,108,27,,1506,108,27
1507,108,27,,1507,108,27
1508,108,27,,1508,108,27
1509,108,27,,1509,108,27
1510,108.3,27.23,,1510,108.3,27.23
1511,108,27,,1511,108,27
1512,108,27,,1512,108,27
1513,108.1,27.21,,1513,108.1,27.21
1514,108.5,27,,1514,108.5,27
1515,108.7,27,,1515,108.7,27
1516,107.7,27,,1516,107.7,27
1517,107.4,27,,1517,107.4,27
1518,107.7,27,,1518,107.7,27
1519,108,27,,1519,108,27
1520,107.3,27,,1520,107.3,27
1521,107,27,,1521,107,27
1522,107.2,27,,1522,107.2,27
1523,108.1,27,,1523,108.1,27
1524,107.7,27.23,,1524,107.7,27.23
1525,107.6,27.21,,1525,107.6,27.21
1526,108.6,27,,1526,108.6,27
1527,108.1,27,,1527,108.1,27
1528,108,27,,1528,108,27
1529,108,27,,1529,108,27
1530,108,27,,1530,108,27
1531,108,27,,1531,108,27
1532,107.7,27,,1532,107.7,27
1533,107.9,27,,1533,107.9,27
1534,108,27,,1534,108,27
1535,107.8,27,,1535,107.8,27
1536,107.7,27,,1536,107.7,27
1537,108,27,,1537,108,27
1538,108,27,,1538,108,27
1539,108,27,,1539,108,27
1540,108,27,,1540,108,27
1541,107.3,27,,1541,107.3,27
1542,107.5,27,,1542,107.5,27
1543,108,27,,1543,108,27
1544,107.7,27,,1544,107.7,27
1545,107.9,27,,1545,107.9,27
1546,108.1,27,,1546,108.1,27
1547,107.6,27,,1547,107.6,27
1548,108,27,,1548,108,27
1549,108,27,,1549,108,27
1550,108.6,27,,1550,108.6,27
1551,108.5,27,,1551,108.5,27
1552,108,27.23,,1552,108,27.23
1553,108.3,27,,1553,108.3,27
1554,107.1,27,,1554,107.1,27
1555,107,27,,1555,107,27
1556,108,27,,1556,108,27
1557,107.7,27.21,,1557,107.7,27.21
1558,108,27,,1558,108,27
1559,108,27,,1559,108,27
1560,107.8,27,,1560,107.8,27
1561,107.4,27.21,,1561,107.4,27.21
1562,107.9,27,,1562,107.9,27
1563,108.7,27,,1563,108.7,27
1564,107.6,27,,1564,107.6,27
1565,108.1,27,,1565,108.1,27
1566,108,27,,1566,108,27
1567,108,27,,1567,108,27
1568,108,27,,1568,108,27
1569,108.3,27,,1569,108.3,27
1570,108,27,,1570,108,27
1571,107.2,27,,1571,107.2,27
1572,107,27,,1572,107,27
1573,107.4,27,,1573,107.4,27
1574,108,27,,1574,108,27
1575,108.5,27,,1575,108.5,27
1576,108,27,,1576,108,27
1577,108,27,,1577,108,27
1578,107.8,27,,1578,107.8,27
1579,108,27,,1579,108,27
1580,108,27,,1580,108,27
1581,107.6,27,,1581,107.6,27
1582,107.7,27,,1582,107.7,27
1583,108.3,27,,1583,108.3,27
1584,108,27,,1584,108,27
1585,108,27,,1585,108,27
1586,108,27,,1586,108,27
1587,108,27,,1587,108,27
1588,107.5,27,,1588,107.5,27
1589,108.7,27,,1589,108.7,27
1590,109,27,,1590,109,27
1591,108.4,27,,1591,108.4,27
1592,108.7,27,,1592,108.7,27
1593,108.3,27,,1593,108.3,27
1594,108.2,27,,1594,108.2,27
1595,108,27,,1595,108,27
1596,108,27,,1596,108,27
1597,108.1,27,,1597,108.1,27
1598,108.5,27,,1598,108.5,27
1599,108.6,27,,1599,108.6,27
1600,107.6,27,,1600,107.6,27
1601,108.1,27,,1601,108.1,27
1602,109.3,27,,1602,109.3,27
1603,108.4,27,,1603,108.4,27
1604,108,27,,1604,108,27
1605,108,27,,1605,108,27
1606,108.9,27,,1606,108.9,27
1607,108.5,27,,1607,108.5,27
1608,108.2,27,,1608,108.2,27
1609,108.8,27,,1609,108.8,27
1610,108.4,27,,1610,108.4,27
1611,107.7,27,,1611,107.7,27
1612,108,27,,1612,108,27
1613,108.9,27,,1613,108.9,27
1614,109,27,,1614,109,27
1615,108.6,27,,1615,108.6,27
1616,107.9,27,,1616,107.9,27
1617,107.5,27,,1617,107.5,27
1618,107.8,27,,1618,107.8,27
1619,108.1,27,,1619,108.1,27
1620,107,27,,1620,107,27
1621,107,27.21,,1621,107,27.21
1622,108,27,,1622,108,27
1623,108,27,,1623,108,27
1624,108,27,,1624,108,27
1625,107.4,27,,1625,107.4,27
1626,107.6,27,,1626,107.6,27
1627,107.9,27,,1627,107.9,27
1628,107.2,27,,1628,107.2,27
1629,107,27,,1629,107,27
1630,107.6,27,,1630,107.6,27
1631,108.4,27,,1631,108.4,27
1632,108,27,,1632,108,27
1633,108,27,,1633,108,27
1634,107.6,27,,1634,107.6,27
1635,107,27,,1635,107,27
1636,107.2,27,,1636,107.2,27
1637,107.6,27,,1637,107.6,27
1638,107.4,27,,1638,107.4,27
1639,107,27,,1639,107,27
1640,107.8,27,,1640,107.8,27
1641,108,27,,1641,108,27
1642,108,27,,1642,108,27
1643,108.1,27,,1643,108.1,27
1644,107.2,27,,1644,107.2,27
1645,107,27,,1645,107,27
1646,107,27,,1646,107,27
1647,108,27,,1647,108,27
1648,107.2,27,,1648,107.2,27
1649,107.8,27.23,,1649,107.8,27.23
1650,108,27,,1650,108,27
1651,108,27,,1651,108,27
1652,107.6,27.21,,1652,107.6,27.21
1653,107.4,27,,1653,107.4,27
1654,107.9,27,,1654,107.9,27
1655,107.4,27,,1655,107.4,27
1656,107.8,27,,1656,107.8,27
1657,108,27,,1657,108,27
1658,107.3,27,,1658,107.3,27
1659,107.2,27,,1659,107.2,27
1660,107,27,,1660,107,27
1661,107,27,,1661,107,27
1662,106.9,27.23,,1662,106.9,27.23
1663,107.1,27.21,,1663,107.1,27.21
1664,107.8,27,,1664,107.8,27
1665,107.6,27,,1665,107.6,27
1666,108,27,,1666,108,27
1667,107.2,27,,1667,107.2,27
1668,108.2,27,,1668,108.2,27
1669,108,27,,1669,108,27
1670,108,27,,1670,108,27
1671,107.8,27.23,,1671,107.8,27.23
1672,107.1,27.21,,1672,107.1,27.21
1673,108.3,27,,1673,108.3,27
1674,108,27,,1674,108,27
1675,107.9,27,,1675,107.9,27
1676,107.8,27,,1676,107.8,27
1677,107.3,27,,1677,107.3,27
1678,107,27,,1678,107,27
1679,107,27,,1679,107,27
1680,107.9,27,,1680,107.9,27
1681,108.5,27.21,,1681,108.5,27.21
1682,107.8,27,,1682,107.8,27
1683,108.4,27,,1683,108.4,27
